County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted
Turkana,Loima,2016-12-01,2016,12,12,107795,3419.0088,6.0,0.2102658710803545,0.0643743977890186,-12.95880057907586,-99.54849296010823,False,2.6387359597188063,5.171806527144022
Turkana,Loima,2017-01-01,2017,1,12,107795,3419.0088,6.0,0.1973634431836704,4.055638254732482,0.3329797980059182,1.487681906494024,False,2.5357951525963216,4.970046491563192
Turkana,Loima,2017-02-01,2017,2,12,107795,3419.0088,6.0,0.1966185396991549,31.85910164476992,22.68977836280709,253.8026683483768,False,2.436870390197817,4.776157814622721
Turkana,Loima,2017-03-01,2017,3,12,107795,3419.0088,6.0,0.1933438509988071,16.272749053397998,-22.981503117222843,-58.52657628930783,False,2.350840402720696,4.607542443512702
Turkana,Loima,2017-04-01,2017,4,12,107795,3419.0088,6.0,0.2132136954409706,21.99845577929352,-42.01753660802623,-66.24085841503657,False,2.2591312539119013,4.427796190004676
Turkana,Loima,2017-05-01,2017,5,12,107795,3419.0088,6.0,0.241138066248974,39.749494893033294,-13.95226824140471,-26.42793330926647,False,2.1737884621912853,4.260527784852292
Turkana,Loima,2017-06-01,2017,6,12,107795,3419.0088,6.0,0.235707108077859,11.709900360073524,-16.40168789502349,-64.13322845291182,False,2.088986555877831,4.094319533334601
Turkana,Loima,2017-07-01,2017,7,12,107795,3419.0088,6.0,0.2593535979769027,79.88310874724915,48.09536788976421,151.28771568356183,False,2.0100714880681028,3.939649277998056
Turkana,Loima,2017-08-01,2017,8,12,107795,3419.0088,6.0,0.2663586422859523,16.08712260976915,-8.859229796180182,-42.02563422846343,False,1.9316565453337904,3.785959278827785
Turkana,Loima,2017-09-01,2017,9,12,107795,3419.0088,6.0,0.2594021831893909,13.053113740705166,2.5613996466038835,153.07550525339877,False,1.8563007286880069,3.6382650672033816
Turkana,Loima,2017-10-01,2017,10,12,107795,3419.0088,6.0,0.290301585706051,52.82386173685932,23.33873743964117,48.80611663696533,False,1.7861759879539818,3.5008235672888555
Turkana,Loima,2017-11-01,2017,11,12,107795,3419.0088,6.0,0.3227105657054562,18.34643269869383,-0.4886755005896512,-4.565609795386868,False,1.716495638459114,3.364253077549436
Turkana,Loima,2017-12-01,2017,12,12,107795,3419.0088,6.0,0.2545164246569038,0.3590172701491642,-12.664157706715711,-97.16273458042254,False,1.65165236962559,3.2371630771914086
Turkana,Loima,2018-01-01,2018,1,12,107795,3419.0088,6.0,0.2107188111763551,0.0,-3.722658456726561,-100.0,False,1.5872200099323717,3.1108784586001432
Turkana,Loima,2018-02-01,2018,2,12,107795,3419.0088,6.0,0.1955995555636494,3.3746962673869585,-5.794627014575883,-68.60874991155323,True,1.5253012550881326,2.989520411956881
Turkana,Loima,2018-03-01,2018,3,12,107795,3419.0088,6.0,0.269729943326925,87.0964635378706,47.84221136724973,123.17658349012504,False,2.452383575248388,3.9616430077239753
Turkana,Loima,2018-04-01,2018,4,12,107795,3419.0088,6.0,0.3757209651997434,135.89669895985514,71.8807065725354,112.3787790462607,False,2.3567144760413266,3.8070964581634295
Turkana,Loima,2018-05-01,2018,5,12,107795,3419.0088,6.0,0.386182680311146,100.32710254997768,46.62533941553975,83.91910324220115,True,2.2676864824122465,3.663278163394056
Turkana,Loima,2018-06-01,2018,6,12,107795,3419.0088,6.0,0.3687925642458454,50.101899314418425,21.99031105932141,80.70305254111372,False,3.1538772041576104,5.932036984015959
Turkana,Loima,2018-07-01,2018,7,12,107795,3419.0088,6.0,0.3010002434250521,11.742638695129576,-20.04510216235536,-68.26143345688975,False,3.034735537322751,5.707946756414303
Turkana,Loima,2018-08-01,2018,8,12,107795,3419.0088,6.0,0.2723701229317775,22.892227491580485,-2.054124914368853,-15.68482991278249,False,2.916348762633571,5.485276394722348
Turkana,Loima,2018-09-01,2018,9,12,107795,3419.0088,6.0,0.2531095329572837,3.694625041139747,-6.797089052961528,-86.83460320998772,False,2.8025803433415604,5.2712925774576345
Turkana,Loima,2018-10-01,2018,10,12,107795,3419.0088,6.0,0.2441545595768902,7.631078727571887,-21.854045569646285,-85.6058498801138,False,2.6967094096829496,5.072162926551327
Turkana,Loima,2018-11-01,2018,11,12,107795,3419.0088,6.0,0.2328245388901448,1.9845291724606968,-16.8505790268228,-91.33790206118164,False,2.591509277487975,4.874294974478239
Turkana,Loima,2018-12-01,2018,12,12,107795,3419.0088,6.0,0.2590514679493901,20.19601116639588,7.172836189531004,55.35386869749957,False,2.4936118410221733,4.690162462458473
Turkana,Loima,2019-01-01,2019,1,12,107795,3419.0088,6.0,0.25064263313015,0.0,-3.722658456726561,-100.0,True,3.3963346826084035,4.507196619603338
Turkana,Loima,2019-02-01,2019,2,12,107795,3419.0088,6.0,0.2160975236899713,2.989938512321326,-6.179384769641512,-75.48552946702031,False,3.2638418830440115,4.331368399537376
Turkana,Loima,2019-03-01,2019,3,12,107795,3419.0088,6.0,0.2107570434568833,25.838769426374103,-13.415482744246756,-34.843558310201466,False,3.148619160586544,4.178458922097627
Turkana,Loima,2019-04-01,2019,4,12,107795,3419.0088,6.0,0.2372647225150997,50.73129367087306,-13.28469871644669,-20.04926839613443,False,3.025789890541116,4.0154549776572726
Turkana,Loima,2019-05-01,2019,5,12,107795,3419.0088,6.0,0.2775332677149194,22.799631004534763,-30.90213212990325,-61.723425989416,False,2.911487069046426,3.863766299780033
Turkana,Loima,2019-06-01,2019,6,12,107795,3419.0088,6.0,0.3257178045345194,60.67072989805529,32.55914164295831,136.200392820225,False,2.797908459013345,3.713038715350046
Turkana,Loima,2019-07-01,2019,7,12,107795,3419.0088,6.0,0.3055355943669189,39.460818655638064,7.673077798153122,30.19568148325761,False,2.692214142290719,3.572774204492762
Turkana,Loima,2019-08-01,2019,8,12,107795,3419.0088,6.0,0.2858591837423266,21.6334596511484,-3.312892754800922,-12.36854166093084,False,2.587189493022127,3.433398401012142
Turkana,Loima,2019-09-01,2019,9,12,107795,3419.0088,6.0,0.2707046451515373,8.865176481196789,-1.6265376129044862,0.2437206905930994,False,2.4862619137371804,3.299459731478791
Turkana,Loima,2019-10-01,2019,10,12,107795,3419.0088,6.0,0.3509803796307721,68.55721656501993,39.07209226780175,182.08592177177675,False,2.3923404287477554,3.174818693931517
Turkana,Loima,2019-11-01,2019,11,12,107795,3419.0088,6.0,0.3750801452250661,18.564638806466377,-0.2704693928171094,0.7441866861235046,False,2.2990140183515555,3.050967371078369
